,Point.Forecast,Lo.80,Hi.80,Lo.90,Hi.90
Oct-82,1.630834706,-0.25082501,3.512494421,-0.784249393,4.045918804
Nov-82,1.614927286,-0.268269965,3.498124537,-0.802130218,4.03198479
Dec-82,1.615403006,-0.26933142,3.500137432,-0.803627441,4.034433453
Jan-83,1.655060188,-0.231211053,3.54133143,-0.76594274,4.076063116
Feb-83,1.659371017,-0.228436682,3.547178716,-0.763603933,4.082345967
Mar-83,1.660467211,-0.229116088,3.55005051,-0.764786697,4.08572112
Apr-83,1.637595658,-0.253523191,3.528714507,-0.789629107,4.064820423
May-83,1.592711092,-0.299942952,3.485365136,-0.836484074,4.021906259
Jun-83,1.615595267,-0.278593618,3.509784152,-0.815569847,4.046760381
Jul-83,1.621080477,-0.274642897,3.516803852,-0.812054133,4.054215087
Aug-83,1.642122156,-0.255135357,3.539379669,-0.792981499,4.077225811
Sep-83,1.624995537,-0.273795764,3.523786838,-0.812076713,4.062067788
Oct-83,1.642422314,-0.257902426,3.542747053,-0.796618084,4.081462712
Nov-83,1.626514894,-0.275342937,3.528372725,-0.814493205,4.067522993
Dec-83,1.626990614,-0.276399961,3.530381189,-0.815984741,4.069965969
Jan-84,1.666647796,-0.238275178,3.57157077,-0.778294371,4.111589964
Feb-84,1.670958625,-0.235496403,3.577413653,-0.775949912,4.117867163
Mar-84,1.672054819,-0.236169877,3.580279515,-0.777125063,4.121234701
Apr-84,1.649183266,-0.260572607,3.558939139,-0.801961861,4.100328393
May-84,1.6042987,-0.306988009,3.51558541,-0.848811233,4.057408634
Jun-84,1.627182875,-0.285634331,3.540000081,-0.82789143,4.08225718
Jul-84,1.632668085,-0.281679278,3.547015449,-0.824370155,4.089706326
Aug-84,1.653709764,-0.262167419,3.569586947,-0.805291979,4.112711507
Sep-84,1.636583145,-0.280823521,3.553989811,-0.824381668,4.097547958
Oct-84,1.654009922,-0.264925891,3.572945735,-0.80891753,4.116937374
Nov-84,1.638102502,-0.282362124,3.558567128,-0.82678716,4.102992164
Dec-84,1.638578222,-0.283414883,3.560571327,-0.828273222,4.105429666
Jan-85,1.678235404,-0.245285848,3.601756656,-0.790577395,4.147048203
Feb-85,1.682546233,-0.242502834,3.6075953,-0.788227495,4.153319962
Mar-85,1.683642427,-0.243170576,3.61045543,-0.789395288,4.156680143
Apr-85,1.660770874,-0.267569097,3.589110845,-0.814226684,4.135768432
May-85,1.615886308,-0.313980303,3.54575292,-0.861070671,4.092843288
Jun-85,1.638770483,-0.292622441,3.570163407,-0.840145498,4.117686464
Jul-85,1.644255693,-0.288663218,3.577174605,-0.836618871,4.125130258
Aug-85,1.665297372,-0.269147201,3.599741946,-0.817535359,4.148130103
Sep-85,1.648170753,-0.287799159,3.584140665,-0.836619728,4.132961235
Oct-85,1.66559753,-0.271897398,3.603092458,-0.821150288,4.152345348
Nov-85,1.64969011,-0.289329511,3.588709732,-0.839014631,4.138394851
Dec-85,1.65016583,-0.290378164,3.590709824,-0.840495422,4.140827083
Jan-86,1.689823012,-0.252245035,3.631891059,-0.802794341,4.182440365
Feb-86,1.694133841,-0.24945794,3.637725623,-0.800439203,4.188706886
Mar-86,1.695230035,-0.250120142,3.640580213,-0.801599886,4.192059957
Apr-86,1.672358482,-0.274514611,3.619231575,-0.826426081,4.171143044
May-86,1.627473917,-0.320921776,3.575869609,-0.873264882,4.128212715
Jun-86,1.650358091,-0.299559887,3.60027607,-0.85233454,4.153050722
Jul-86,1.655843302,-0.295596649,3.607283252,-0.848802759,4.160489362
Aug-86,1.67688498,-0.276076629,3.62984659,-0.829714109,4.18348407
Sep-86,1.659758361,-0.294724596,3.614241319,-0.848793357,4.16831008
Oct-86,1.677185138,-0.278818857,3.633189133,-0.833318811,4.187689086
Nov-86,1.661277718,-0.296247004,3.618802441,-0.851178063,4.1737335
Dec-86,1.661753438,-0.297291703,3.62079858,-0.85265378,4.176160656
Jan-87,1.70141062,-0.259154633,3.661975873,-0.814947639,4.21776888
Feb-87,1.705721449,-0.256363608,3.667806507,-0.812587458,4.224030357
Mar-87,1.706817643,-0.257020455,3.670655742,-0.813741268,4.227376554
Apr-87,1.68394609,-0.281411022,3.649303202,-0.838562454,4.206454634
May-87,1.639061525,-0.327814297,3.605937346,-0.885396262,4.163519311
Jun-87,1.661945699,-0.30644853,3.630339928,-0.864460942,4.188352341
Jul-87,1.66743091,-0.302481425,3.637343244,-0.8609242,4.195786019
Aug-87,1.688472588,-0.282957551,3.659902728,-0.841830602,4.218775779
Sep-87,1.671345969,-0.301601676,3.644293614,-0.860904918,4.203596857
Oct-87,1.688772746,-0.285692105,3.663237597,-0.845425455,4.222970947
Nov-87,1.672865326,-0.303116434,3.648847087,-0.863279806,4.209010459
Dec-87,1.673341046,-0.304157325,3.650839418,-0.864750636,4.211432729
Jan-88,1.712998228,-0.266016459,3.692012916,-0.827039624,4.253036081
Feb-88,1.717309058,-0.26322165,3.697839765,-0.824674586,4.259292701
Mar-88,1.718405251,-0.263873319,3.700683822,-0.82582175,4.262632253
Apr-88,1.695533698,-0.288260129,3.679327525,-0.850638113,4.241705509
May-88,1.650649133,-0.334659658,3.635957923,-0.897467114,4.198765379
Jun-88,1.673533307,-0.313290156,3.660356771,-0.876527001,4.223593615
Jul-88,1.679018518,-0.309319328,3.667356364,-0.872985479,4.231022515
Aug-88,1.700060197,-0.289791743,3.689912136,-0.853887118,4.254007511
Sep-88,1.682933577,-0.308432167,3.674299322,-0.872956685,4.23882384
Oct-88,1.700360354,-0.292518908,3.693239616,-0.857472487,4.258193195
Nov-88,1.684452935,-0.309939558,3.678845427,-0.875322117,4.244227986
Dec-88,1.684928654,-0.310976783,3.680834092,-0.876788241,4.24664555
Jan-89,1.724585836,-0.272832262,3.722003935,-0.839072538,4.288244211
Feb-89,1.728896666,-0.270033809,3.72782714,-0.836702823,4.294496154
Mar-89,1.72999286,-0.270680471,3.73066619,-0.83784356,4.29782928
Apr-89,1.707121306,-0.295063662,3.709306274,-0.862655279,4.276897891
May-89,1.662236741,-0.341459583,3.665933065,-0.909479649,4.233953131
Jun-89,1.685120915,-0.320086485,3.690328316,-0.88853492,4.258776751
Jul-89,1.690606126,-0.316112072,3.697324323,-0.884988797,4.266201048
Aug-89,1.711647805,-0.296580912,3.719876521,-0.865885848,4.289181457
Sep-89,1.694521186,-0.315217772,3.704260143,-0.884950841,4.273993212
Oct-89,1.711947962,-0.29930096,3.723196885,-0.869462083,4.293358007
Nov-89,1.696040543,-0.316718069,3.708799154,-0.887307167,4.279388253
Dec-89,1.696516263,-0.317751763,3.710784288,-0.88876876,4.281801285
Jan-90,1.736173445,-0.279603722,3.751950611,-0.851048538,4.323395428
Feb-90,1.740484274,-0.27680176,3.757770307,-0.848674319,4.329642867
Mar-90,1.741580468,-0.277443578,3.760604514,-0.849808841,4.332969776
Apr-90,1.718708914,-0.301823284,3.739241113,-0.874616087,4.312033915
May-90,1.673824349,-0.348215732,3.695864429,-0.921435998,4.269084695
Jun-90,1.696708523,-0.326839169,3.720256216,-0.900486823,4.29390387
Jul-90,1.702193734,-0.322861303,3.727248771,-0.896936268,4.301323735
Aug-90,1.723235413,-0.303326701,3.749797526,-0.8778289,4.324299726
Sep-90,1.706108794,-0.321960129,3.734177716,-0.896889488,4.309107075
Oct-90,1.72353557,-0.306039896,3.753111036,-0.881396339,4.328467479
Nov-90,1.707628151,-0.323453593,3.738709895,-0.899237045,4.314493347
Dec-90,1.708103871,-0.324483887,3.740691628,-0.900694273,4.316902014
Jan-91,1.747761053,-0.286332455,3.78185456,-0.8629697,4.358491806
Feb-91,1.752071882,-0.283527113,3.787670877,-0.860591143,4.364734907
Mar-91,1.753168076,-0.284164248,3.790500399,-0.861719652,4.368055803
Apr-91,1.730296522,-0.308540597,3.769133641,-0.88652259,4.347115635
May-91,1.685411957,-0.354929698,3.725753612,-0.933338207,4.30416212
Jun-91,1.708296132,-0.3335498,3.750142064,-0.91238475,4.328977013
Jul-91,1.713781342,-0.329568608,3.757131292,-0.908829927,4.33639261
Aug-91,1.734823021,-0.31003069,3.779676732,-0.889718304,4.359364345
Sep-91,1.717696402,-0.328660814,3.764053617,-0.90877465,4.344167453
Oct-91,1.735123178,-0.312737285,3.782983642,-0.893277271,4.363523628
Nov-91,1.719215759,-0.330147698,3.768579215,-0.911113761,4.349545279
Dec-91,1.719691479,-0.331174716,3.770557674,-0.912566785,4.351949743
Jan-92,1.759348661,-0.293020019,3.811717341,-0.874838022,4.393535343
Feb-92,1.76365949,-0.290211422,3.817530402,-0.872455287,4.399774267
Mar-92,1.764755684,-0.290844024,3.820355392,-0.873577978,4.403089346
Apr-92,1.74188413,-0.315217141,3.798985402,-0.898376768,4.382145028
May-92,1.696999565,-0.36160302,3.75560215,-0.945188248,4.339187378
Jun-92,1.71988374,-0.340219909,3.779987389,-0.924230668,4.363998147
Jul-92,1.72536895,-0.336235514,3.786973414,-0.920671734,4.371409634
Aug-92,1.746410629,-0.316694403,3.809515661,-0.901556013,4.39437727
Sep-92,1.72928401,-0.335321343,3.793889363,-0.920608273,4.379176292
Oct-92,1.746710786,-0.319394641,3.812816214,-0.905106821,4.398528394
Nov-92,1.730803367,-0.33680189,3.798408623,-0.92293925,4.384545984
Dec-92,1.731279087,-0.337825754,3.800383928,-0.924388226,4.386946399
Jan-93,1.770936269,-0.299667913,3.84154045,-0.886655427,4.428527964
Feb-93,1.775247098,-0.296856181,3.847350377,-0.884268668,4.434762864
Mar-93,1.776343292,-0.297484397,3.850170981,-0.88538573,4.438072314
Apr-93,1.753471738,-0.321854401,3.828797878,-0.910180524,4.417124001
May-93,1.708587173,-0.368237176,3.785411522,-0.956988021,4.374162367
Jun-93,1.731471348,-0.346850972,3.809793667,-0.93602647,4.398969166
Jul-93,1.736956558,-0.342863492,3.816776608,-0.932463577,4.406376693
Aug-93,1.757998237,-0.323319306,3.83931578,-0.913343909,4.429340383
Sep-93,1.740871618,-0.34194318,3.823686416,-0.932392234,4.41413547
Oct-93,1.758298394,-0.326013421,3.84261021,-0.916886859,4.433483648
Nov-93,1.742390975,-0.343417623,3.828199573,-0.934715378,4.419497328
Dec-93,1.742866695,-0.34443845,3.830171839,-0.936160455,4.421893844
Jan-94,1.782523877,-0.30627758,3.871325334,-0.898423769,4.463471522
Feb-94,1.786834706,-0.303462829,3.877132241,-0.896033135,4.469702547
Mar-94,1.7879309,-0.304086801,3.879948601,-0.89714475,4.47300655
Apr-94,1.765059346,-0.328453807,3.8585725,-0.921935696,4.452054389
May-94,1.720174781,-0.374833593,3.815183155,-0.968739357,4.409088919
Jun-94,1.743058956,-0.353444409,3.83956232,-0.947773981,4.433891893
Jul-94,1.748544166,-0.349453959,3.846542291,-0.944207275,4.441295607
Aug-94,1.769585845,-0.329906811,3.869078501,-0.925083806,4.464255496
Sep-94,1.752459226,-0.348527733,3.853446185,-0.944128342,4.449046794
Oct-94,1.769886003,-0.332595031,3.872367036,-0.928619189,4.468391195
Nov-94,1.753978583,-0.349996298,3.857953464,-0.946443942,4.454401108
Dec-94,1.754454303,-0.3510142,3.859922805,-0.947885264,4.45679387
Jan-95,1.794111485,-0.312850413,3.901073383,-0.910144835,4.498367805
Feb-95,1.798422314,-0.310032755,3.906877383,-0.90775047,4.504595098
Mar-95,1.799518508,-0.310652619,3.909689635,-0.908856812,4.507893828
Apr-95,1.776646954,-0.335016738,3.888310647,-0.933644053,4.486937962
May-95,1.731762389,-0.381393646,3.844918424,-0.980444019,4.443968797
Jun-95,1.754646564,-0.360001592,3.86929472,-0.959474961,4.468768089
Jul-95,1.760131774,-0.356008282,3.87627183,-0.955904583,4.476168131
Aug-95,1.781173453,-0.336458282,3.898805188,-0.936777454,4.49912436
Sep-95,1.764046834,-0.35507636,3.883170028,-0.95581834,4.483912008
Oct-95,1.781473611,-0.339140824,3.902088045,-0.94030555,4.503252771
Nov-95,1.765566191,-0.356539266,3.887671648,-0.958126676,4.489259058
Dec-95,1.766041911,-0.35755435,3.889638172,-0.959564382,4.491648204
Jan-96,1.805699093,-0.319387756,3.930785941,-0.921820349,4.533218534
Feb-96,1.810009922,-0.316567297,3.936587142,-0.91942239,4.539442234
Mar-96,1.811106116,-0.317183186,3.939395418,-0.92052363,4.542735862
Apr-96,1.788234563,-0.341544524,3.918013649,-0.945307302,4.521776427
May-96,1.743349997,-0.387918661,3.874618655,-0.992103711,4.478803705
Jun-96,1.766234172,-0.366523844,3.898992188,-0.971131106,4.50359945
Jul-96,1.771719382,-0.362527779,3.905966543,-0.967557193,4.510995957
Aug-96,1.792761061,-0.342975033,3.928497155,-0.948426539,4.533948661
Sep-96,1.775634442,-0.361590374,3.912859258,-0.967463912,4.518732796
Oct-96,1.793061219,-0.345652108,3.931774546,-0.951947619,4.538070056
Nov-96,1.777153799,-0.363047829,3.917355427,-0.969765252,4.52407285
Dec-96,1.777629519,-0.364060201,3.919319239,-0.971199477,4.526458515
Jan-97,1.817286701,-0.325890902,3.960464304,-0.933451973,4.568025375
Feb-97,1.82159753,-0.323067748,3.966262808,-0.931050554,4.574245614
Mar-97,1.822693724,-0.323679787,3.969067236,-0.932146854,4.577534302
Apr-97,1.799822171,-0.348038449,3.947682791,-0.95692709,4.556571431
May-97,1.754937605,-0.394409917,3.904285128,-1.003720074,4.513595285
Jun-97,1.77782178,-0.37301244,3.928656,-0.982744055,4.538387615
Jul-97,1.78330699,-0.369013722,3.935627703,-0.979166738,4.545780718
Aug-97,1.804348669,-0.349458333,3.958155671,-0.96003269,4.568730028
Sep-97,1.78722205,-0.368071038,3.942515138,-0.97906668,4.55351078
Oct-97,1.804648827,-0.352130145,3.961427798,-0.963547014,4.572844667
Nov-97,1.788741407,-0.369523246,3.94700606,-0.981361285,4.558844099
Dec-97,1.789217127,-0.370533006,3.94896726,-0.982792158,4.561226413
Jan-98,1.828874309,-0.332361104,3.990109722,-0.945041312,4.60278993
Feb-98,1.833185138,-0.329535354,3.995905631,-0.942636562,4.609006839
Mar-98,1.834281332,-0.330143667,3.998706332,-0.94372808,4.612290744
Apr-98,1.811409779,-0.354499752,3.977319309,-0.968505008,4.591324566
May-98,1.766525213,-0.400868651,3.933919077,-1.015294695,4.548345122
Jun-98,1.789409388,-0.379468612,3.958287388,-0.994315388,4.573134164
Jul-98,1.794894598,-0.375467341,3.965256538,-0.990734794,4.58052399
Aug-98,1.815936277,-0.355909406,3.987781961,-0.971597479,4.603470034
Sep-98,1.798809658,-0.374519574,3.97213889,-0.990628212,4.588247528
Oct-98,1.816236435,-0.358576151,3.99104902,-0.975105299,4.607578169
Nov-98,1.800329015,-0.37596673,3.97662476,-0.992916334,4.593574364
Dec-98,1.800804735,-0.376973976,3.978583446,-0.99434398,4.59595345
Jan-99,1.840461917,-0.338799567,4.019723402,-0.956589917,4.637513751
Feb-99,1.844772746,-0.33597132,4.025516812,-0.95418196,4.643727453
Mar-99,1.84586894,-0.336576025,4.028313906,-0.955268847,4.647006728
Apr-99,1.822997387,-0.360929629,4.006924403,-0.980042592,4.626037365
May-99,1.778112821,-0.407296055,3.963521697,-1.026829104,4.583054747
Jun-99,1.800996996,-0.385893551,3.987887543,-1.005846633,4.607840625
Jul-99,1.806482206,-0.381889822,3.994854235,-1.002262884,4.615227297
Aug-99,1.827523885,-0.362329437,4.017377207,-0.983122425,4.638170195
Sep-99,1.810397266,-0.380937161,4.001731694,-1.002150022,4.622944555
Oct-99,1.827824043,-0.364991303,4.020639389,-0.986623984,4.64227207
Nov-99,1.811916623,-0.382379455,4.006212702,-1.004431903,4.62826515
Dec-99,1.812392343,-0.383384281,4.008168968,-1.005856444,4.63064113
Jan-00,1.852049525,-0.34520746,4.049306511,-0.968099284,4.672198335
Feb-00,1.856360354,-0.342376807,4.055097516,-0.965688241,4.678408949
Mar-00,1.857456548,-0.34297802,4.057891117,-0.966770645,4.681683742
Apr-00,1.834584995,-0.367329236,4.036499226,-0.991541325,4.660711314
May-00,1.789700429,-0.413693281,3.99309414,-1.038324782,4.617725641
Jun-00,1.812584604,-0.392288404,4.017457613,-1.017339265,4.642508474
Jul-00,1.818069814,-0.38828231,4.024421939,-1.01375248,4.649892109
Aug-00,1.839111493,-0.368719567,4.046942553,-0.994608994,4.672831981
Sep-00,1.821984874,-0.387324941,4.031294689,-1.013633574,4.657603323
Oct-00,1.839411651,-0.371376739,4.050200041,-0.998104528,4.67692783
Nov-00,1.823504231,-0.388762554,4.035771017,-1.015909448,4.662917911
Dec-00,1.823979951,-0.389765052,4.037724954,-1.017331,4.665290902
Jan-01,1.863637133,-0.351585909,4.078860176,-0.979570861,4.706845127
Feb-01,1.867947962,-0.348752942,4.084648867,-0.977156847,4.713052771
Mar-01,1.869044156,-0.349350773,4.087439086,-0.97823491,4.716323223
Apr-01,1.846172603,-0.373699691,4.066044897,-1.003002641,4.695347846
May-01,1.801288038,-0.420061445,4.022637521,-1.049783158,4.652359233
Jun-01,1.824172212,-0.398654285,4.046998709,-1.02879471,4.677139135
Jul-01,1.829657423,-0.394645914,4.053960759,-1.025205003,4.684519848
Aug-01,1.850699101,-0.375080901,4.076479104,-1.006058605,4.707456807
Sep-01,1.833572482,-0.393684013,4.060828978,-1.025080282,4.692225246
Oct-01,1.850999259,-0.377733557,4.079732075,-1.009548341,4.711546859
